151614638,Jeremy,Blake,11,WR,729,328560,1682314
668117065,Devonte,Rodriguez,13,RB,221,422040,1911136
756510863,James,Blake,27,RB,209,108271,1976216
97332688,Devonte,Keys,11,QB,422,874110,2095653
36499009,James,Smith,23,RB,5,39884,1812608
93361994,Joe,Mendoza,11,RB,682,611127,731113
692151409,Joe,Smith,17,QB,962,942629,530624
768044661,Michael,Blake,11,RB,298,651004,1488802
641321300,Jeremy,Lopez,11,QB,832,471956,1039877
568508784,James,Mendoza,27,QB,682,13815,2635165
565415596,Devonte,Blake,11,WR,621,140138,2887819
319802700,Devonte,Rodriguez,27,QB,975,206178,2699652
759825406,Devonte,Blake,13,QB,380,263791,1137777
529838428,Devonte,Johnson,27,RB,465,518403,2871109
342130913,Jim,Rodriguez,11,WR,226,993883,1291442
928699792,Jeremy,Blake,23,WR,24,800,702942
383603992,Jim,Blake,13,QB,803,691779,1208441
240782792,Jeremy,Keys,27,QB,90,640395,2870138
272870763,Jeremy,Johnson,13,WR,890,800645,431979
508907512,Joe,Johnson,17,RB,741,328780,2207001
474496020,Luis,Blake,17,WR,602,610417,2846759
131946254,Devonte,Rodriguez,13,QB,759,412316,2044025
785280652,Jeremy,Johnson,11,WR,839,793504,313450
761500436,Jeremy,Smith,23,RB,670,733699,2910606
198317798,James,Mendoza,13,RB,358,637101,1768213
748268185,James,Johnson,17,QB,820,981974,597897
222301724,Michael,Johnson,13,QB,999,592239,866120
933492616,Jim,Keys,11,RB,131,228887,1365221
707950814,Michael,Blake,13,RB,598,907950,363685
661609538,James,Rodriguez,17,QB,273,157202,1552231
636907182,Michael,Keys,27,RB,645,848766,1163520
94288301,Joe,Lopez,27,WR,301,79769,170956
774696339,Jim,Blake,23,QB,53,208867,1226963
21961817,Michael,Keys,17,RB,562,247137,1325040
969283010,Jeremy,Keys,13,RB,909,985182,2508629
770772918,Jim,Rodriguez,11,WR,991,360545,1138913
398496370,Devonte,Rodriguez,13,RB,366,844233,2562052
797294179,Devonte,Smith,23,QB,959,692839,65204
40324803,Jeremy,Johnson,11,QB,617,458800,514052
933267179,Joe,Keys,17,QB,847,92139,2479463
702354128,Michael,Blake,23,QB,286,153505,1826293
930498732,Michael,Smith,27,QB,74,519662,1391004
88949411,Michael,Lopez,13,RB,705,691858,871869
784236891,Devonte,Rodriguez,23,WR,570,542067,215851
650243928,Michael,Mendoza,11,RB,892,437674,1159104
794597727,James,Keys,17,QB,300,846410,2771638
410256243,Joe,Smith,17,QB,882,148517,1274946
193136190,Luis,Rodriguez,11,QB,720,593812,1174512
700751178,Devonte,Blake,11,RB,73,133737,1249972
79849831,Jeremy,Blake,27,QB,257,634422,2988857
740833286,Joe,Smith,11,QB,235,116508,2644839
443115890,Luis,Mendoza,27,WR,651,403514,2529899
735139902,Luis,Johnson,23,QB,16,523809,187981
314537745,Jeremy,Mendoza,23,RB,676,956048,791767
462753278,Luis,Lopez,27,WR,87,117373,541832
51756436,James,Keys,11,RB,885,545998,1441181
465199510,Joe,Mendoza,11,QB,486,162597,342175
430607263,James,Lopez,11,RB,674,876359,656746
58299602,Jim,Lopez,27,WR,526,841463,2438028
913304610,James,Blake,13,WR,234,283988,968935
964172634,James,Smith,17,QB,69,616353,1169809
279696613,Michael,Mendoza,11,QB,639,365350,2546328
136981914,Joe,Smith,11,WR,994,178860,2170369
298538384,Joe,Lopez,13,WR,230,91386,290012
833676095,Jim,Lopez,17,WR,745,403693,55737
680654979,Joe,Rodriguez,27,WR,12,762859,1482844
334213695,Jeremy,Keys,13,RB,499,664568,880442
369188588,Jeremy,Rodriguez,27,RB,957,889579,1966403
436352461,Luis,Lopez,23,QB,387,942174,1768327
325353727,Michael,Lopez,17,WR,813,589194,1585105
587319269,Michael,Johnson,11,QB,471,783265,1079185
305346385,Jim,Blake,17,QB,990,801594,1346383
661022172,Luis,Keys,13,RB,8,101356,2101390
161980750,Michael,Blake,23,WR,701,672218,1872754
49186867,Jim,Johnson,27,RB,809,253839,2890412
511964555,Luis,Blake,11,WR,281,191741,2679166
705724269,Joe,Keys,27,RB,550,701544,86754
40010815,Michael,Rodriguez,11,WR,287,434225,894149
931037557,James,Blake,23,WR,337,416753,1191537
977747328,Luis,Johnson,17,QB,988,192094,2116019
392633907,Jeremy,Rodriguez,11,WR,288,6574,2125947
943263279,Jim,Lopez,23,WR,476,328728,564832
965411749,Joe,Lopez,17,RB,198,233286,10268
681522085,Jeremy,Lopez,23,RB,190,347200,2708009
53902325,Joe,Smith,27,WR,342,873741,1300484
781543023,Joe,Lopez,27,RB,218,74759,2559392
674256869,Jeremy,Rodriguez,11,RB,388,526331,2865911
102354899,Jeremy,Keys,23,WR,81,918932,1892528
392627121,Joe,Smith,27,WR,515,921751,327133
11419148,Jeremy,Johnson,27,RB,72,839226,358500
681045037,Joe,Lopez,23,WR,554,582035,1497178
814339399,James,Smith,23,WR,74,266119,1546654
399386436,Devonte,Lopez,13,RB,782,904062,1676177
533267244,Devonte,Blake,17,RB,883,974611,2117256
466240998,Jim,Rodriguez,23,QB,13,559131,72537
4506844,Joe,Smith,23,WR,651,496913,341711
999661598,Luis,Smith,23,RB,583,676047,338639
102857781,Joe,Johnson,17,RB,373,34947,2319721
975378236,Luis,Rodriguez,17,QB,297,770206,1950139
845664403,Michael,Mendoza,23,WR,835,60740,393086
905252996,Joe,Rodriguez,27,WR,140,429016,152542
132385823,Jim,Mendoza,13,RB,113,96579,1761169
455348099,Jim,Blake,17,QB,411,972946,2058479
319175689,Michael,Smith,11,WR,613,791291,2105660
115735364,Devonte,Lopez,17,WR,873,484514,1077705
493700346,James,Mendoza,23,WR,247,937159,1882512
307325540,Joe,Rodriguez,11,RB,252,732361,490474
660087472,Michael,Blake,13,QB,278,392680,1208538
368790016,Jim,Mendoza,17,RB,509,744235,2796614
338096009,Devonte,Keys,13,QB,270,797210,2369433
167091262,Michael,Lopez,27,WR,959,862077,567669
163050191,James,Blake,23,RB,948,141281,774772
477308506,Michael,Keys,11,QB,110,553401,2378135
351768093,Jim,Blake,17,QB,398,613400,213875
350105810,Luis,Blake,11,QB,747,372446,2063196
793659454,Jim,Lopez,13,RB,648,892478,767134
115804462,Devonte,Rodriguez,23,RB,24,258535,2618921
545476683,Luis,Johnson,11,QB,726,232425,2097710
348423282,Devonte,Lopez,13,QB,554,599677,1194689
531220413,Michael,Smith,17,WR,7,336052,2936169
61335770,James,Lopez,11,RB,949,646887,30015
603629279,James,Johnson,17,QB,325,492253,358600
441816691,Luis,Smith,17,QB,671,652050,1268490
801644501,Jeremy,Smith,17,RB,733,174020,750831
717025631,Luis,Keys,23,QB,822,742282,1741740
819274866,Devonte,Blake,27,QB,763,528746,927095
669566581,Luis,Mendoza,23,QB,181,82308,2731169
649117009,Jeremy,Keys,13,QB,374,897930,89632
443523696,Luis,Lopez,23,QB,524,724482,353137
206761796,James,Johnson,27,RB,128,439543,305090
734961607,Jim,Lopez,17,QB,328,45778,2113992
914697964,Jeremy,Johnson,11,WR,733,221776,1644925
102226569,Jeremy,Smith,17,WR,627,333897,877126
310983244,Joe,Lopez,13,RB,637,749061,1128114
888342169,Devonte,Mendoza,27,RB,308,457521,1444129
131317072,Joe,Blake,17,QB,451,126757,1219137
452140771,James,Smith,13,WR,630,379282,827085
691235409,Jim,Keys,17,RB,386,146871,2589218
859682513,James,Mendoza,17,WR,65,784580,228695
358007936,Luis,Johnson,13,RB,52,688188,1647830
265682978,Jim,Keys,23,WR,975,561614,69762
541659602,James,Johnson,17,QB,991,356299,414615
360437207,Michael,Rodriguez,11,QB,932,978828,2106818
619852068,Joe,Mendoza,23,QB,396,271658,1600318
221842058,Luis,Rodriguez,27,QB,822,487683,2654762
475146157,Luis,Lopez,23,WR,966,940856,2918298
361912242,Joe,Rodriguez,23,RB,767,415100,2247643
613155510,James,Mendoza,17,QB,271,604898,2944180
533591711,Joe,Smith,27,QB,474,719874,2117944
507985503,Luis,Smith,13,QB,588,819275,2495496
347649373,Luis,Mendoza,27,RB,363,609887,1630601
565797445,James,Johnson,13,QB,697,70253,780594
742707727,Luis,Keys,11,RB,275,165572,2265628
72384551,Jim,Rodriguez,17,WR,739,355284,1260788
183130735,Jim,Lopez,13,RB,519,58367,2769489
757018133,Devonte,Lopez,13,RB,552,348713,2848200
962946013,Jeremy,Smith,17,WR,733,755098,1992330
312882467,Jim,Johnson,11,RB,425,845905,2787977
511447590,Jeremy,Lopez,13,RB,940,262578,698781
507445116,Jim,Rodriguez,13,WR,429,370712,324682
665753677,James,Keys,17,RB,913,13997,296222
714811721,Jeremy,Lopez,27,RB,560,530405,1592405
803263838,Michael,Mendoza,23,RB,503,569129,1762607
259241124,Joe,Keys,11,WR,655,184512,662998
985172609,Devonte,Smith,27,WR,286,928719,376130
43812594,Jeremy,Smith,13,RB,668,331748,1829284
839567386,Luis,Johnson,23,WR,873,850561,1623659
769577465,Michael,Rodriguez,17,QB,499,843248,614151
677563238,James,Johnson,13,RB,39,999159,1545968
705813551,Michael,Lopez,13,QB,567,187636,2398658
942938466,Jim,Johnson,17,WR,78,627473,1395782
630500006,Michael,Blake,27,WR,42,307503,886359
559164972,Luis,Rodriguez,17,RB,288,757478,776487
170225791,Devonte,Mendoza,11,WR,451,741051,1322097
300413652,Luis,Johnson,23,RB,272,533835,2931258
248309326,Jeremy,Smith,23,QB,544,100084,1607641
897623391,James,Lopez,23,RB,14,154805,1964306
728336500,Joe,Smith,27,QB,29,161379,825628
601473324,Michael,Johnson,11,WR,583,480590,1509258
284082090,Luis,Smith,27,QB,599,342559,227876
966162906,Luis,Keys,11,QB,266,411927,1862250
932962367,Michael,Smith,17,RB,968,796025,763881
522146864,Jeremy,Keys,11,QB,1,325450,1473706
101719217,Jim,Smith,23,RB,385,963139,242634
772939555,Luis,Mendoza,13,QB,513,607460,2756410
919719159,Devonte,Johnson,17,RB,667,823373,1782034
909436782,Luis,Keys,17,WR,10,750052,2245517
744737428,James,Mendoza,23,QB,354,540560,1609062
372238751,James,Mendoza,27,WR,198,214363,2263735
363542807,Michael,Rodriguez,11,RB,743,822654,1967419
409333539,Devonte,Smith,23,RB,981,55304,2037064
298973911,Luis,Mendoza,17,RB,309,967857,1248363
136299438,Devonte,Johnson,23,RB,401,174656,122885
148957140,Devonte,Mendoza,23,QB,822,165895,33465
571518273,Luis,Keys,13,RB,526,23352,2403858
684318055,Devonte,Blake,27,QB,428,973297,1257677
526352984,Devonte,Rodriguez,13,RB,274,474215,1610377
19959015,Jim,Johnson,13,RB,373,160960,639687
349051308,James,Keys,11,RB,128,228751,352175
952755691,Michael,Blake,17,QB,180,783977,87596
781304263,James,Rodriguez,11,WR,535,335895,2976641
670093671,Michael,Blake,11,QB,872,502881,50038
429311752,Luis,Lopez,13,WR,998,990828,2979425
975580400,Devonte,Johnson,17,QB,263,147041,1285261
886256194,James,Smith,13,RB,20,151682,2301641
581463987,Michael,Johnson,17,QB,695,541774,2130412
769850515,Jim,Lopez,23,WR,478,269720,1072725
585235288,Luis,Johnson,23,RB,580,913560,171510
426496058,Devonte,Rodriguez,23,QB,999,75616,1303103
54192822,Jim,Johnson,13,WR,755,519733,2609603
35994786,Devonte,Mendoza,17,QB,481,774922,2369321
421621772,James,Johnson,23,QB,421,179321,592291
777326173,Joe,Blake,11,RB,319,501198,2809306
948924486,James,Lopez,27,QB,716,934305,2697950
226223085,Luis,Blake,17,WR,671,880441,2630614
174559481,Jim,Mendoza,11,WR,912,508557,1265513
331146811,Jeremy,Johnson,27,WR,243,677952,57986
245488177,Joe,Keys,11,WR,462,704266,234221
593693834,Jeremy,Mendoza,23,QB,299,246287,415123
985098854,Luis,Keys,23,QB,154,7361,2471143
510163800,Jeremy,Smith,11,RB,645,165990,410542
734417765,Devonte,Lopez,27,QB,427,247851,670816
259934005,Luis,Rodriguez,13,QB,517,580622,2047332
657577425,Jim,Blake,17,QB,335,714333,879626
276582293,Jeremy,Johnson,23,WR,878,777803,2934072
908560230,Jim,Blake,17,QB,495,912588,522806
598234003,Joe,Mendoza,11,RB,983,988540,2492461
144799330,Devonte,Smith,17,RB,962,368927,1770302
729255901,Jeremy,Keys,17,QB,733,51754,2526885
537883268,Devonte,Lopez,17,WR,590,68587,1516840
777231038,Luis,Blake,11,WR,805,925500,2908525
131806888,James,Johnson,13,RB,119,59196,341548
719896383,Michael,Rodriguez,27,RB,978,568426,2923050
683687641,Luis,Lopez,17,QB,796,978265,912635
899470675,Luis,Blake,23,QB,728,918097,2512369
122643264,Jim,Mendoza,13,QB,672,892331,204031
731304369,Jeremy,Keys,27,QB,701,489908,2582296
792211406,Jim,Smith,17,WR,127,522820,2222815
803821861,Jeremy,Lopez,23,RB,518,464400,2411278
734829086,Jeremy,Mendoza,17,QB,663,808390,2935925
553705,Jim,Lopez,11,WR,782,908712,2152744
441287295,Jeremy,Rodriguez,13,RB,257,508656,174368
524459731,Jeremy,Smith,23,WR,991,159478,1908267
58870397,Luis,Johnson,13,QB,122,734234,284256
740868877,Luis,Blake,13,WR,122,908256,180354
111880901,Jim,Johnson,13,QB,349,450383,2284528
964285776,Jim,Blake,27,WR,789,434216,1560363
115927903,Jim,Blake,23,QB,72,29030,1678762
172880775,Jim,Blake,13,RB,587,255676,2904476
918334027,James,Rodriguez,13,WR,952,957724,696455
611434939,Michael,Blake,11,RB,662,373294,177190
82970002,Jim,Johnson,23,QB,15,719681,1004617
141424704,Luis,Mendoza,13,QB,307,825906,561182
644040263,Michael,Blake,17,WR,892,477210,2470795
919034083,Jeremy,Johnson,13,WR,960,531581,1644239
242562083,Jim,Smith,27,WR,717,946297,74955
849975315,Michael,Lopez,23,WR,169,970352,2439710
467538269,Devonte,Rodriguez,13,RB,634,982323,1007212
663325294,Michael,Keys,13,WR,320,414774,874071
280518187,Luis,Keys,27,QB,340,808437,2672203
750059039,Joe,Johnson,17,WR,19,679668,1851983
28325169,Joe,Smith,23,RB,46,703493,2186211
73013168,Michael,Smith,23,QB,174,662422,35931
348866613,Jim,Johnson,17,QB,289,480193,2474046
313534524,Joe,Rodriguez,23,RB,212,587618,598650
469739873,Luis,Mendoza,23,RB,304,957078,1690822
240167415,Michael,Lopez,13,RB,24,726803,409763
339317836,Michael,Mendoza,23,QB,909,682841,282109
36946286,Jim,Keys,11,WR,448,904243,506510
241853164,Luis,Johnson,11,RB,42,881576,390600
505354514,Michael,Mendoza,27,RB,813,170276,1306200
353520949,Michael,Keys,23,QB,819,286240,2446506
577207923,Jeremy,Rodriguez,13,QB,492,328334,2274612
964640165,Jim,Blake,17,WR,129,69293,222080
995728751,Jeremy,Rodriguez,23,WR,434,692787,2114121
936588046,Jeremy,Smith,23,RB,200,690151,813596
812827927,Michael,Blake,11,QB,275,3390,1029792
569820033,Devonte,Mendoza,17,WR,810,205629,1010793
698538209,Michael,Keys,13,WR,704,254833,1105382
240421167,Luis,Lopez,23,QB,840,581852,2323304
196040265,Devonte,Lopez,11,WR,236,541143,2904648
980579265,Devonte,Keys,11,WR,658,77431,97217
952547878,Joe,Rodriguez,13,RB,870,199180,1411663
786983611,Jim,Lopez,23,QB,481,523554,1260360
508826643,Jim,Blake,13,RB,818,958973,280408
972523817,Jim,Lopez,23,RB,201,68958,1204933
308679830,Jeremy,Keys,13,WR,731,712285,110213
747041272,Jeremy,Rodriguez,13,RB,921,901418,2973334
69322025,Devonte,Johnson,23,QB,479,312002,2592089
798532632,Devonte,Johnson,27,WR,162,510194,290883
153672149,Michael,Johnson,27,RB,4,694251,2420736
356349647,Jeremy,Blake,13,WR,1000,410623,1452487
711096986,Jim,Lopez,13,WR,127,160094,2518357
734619509,Devonte,Blake,17,WR,70,769470,1153564
547195959,Jeremy,Lopez,11,QB,235,355504,441215
69669703,Jim,Lopez,13,RB,315,525162,514622
714850707,Devonte,Smith,23,RB,387,965368,903271
326682578,Jeremy,Blake,17,WR,740,287877,260969
180935508,Luis,Rodriguez,27,WR,41,508744,2412619
575042035,Michael,Keys,17,RB,26,902257,2919740
380095650,Jim,Blake,23,QB,426,994694,442661
982047504,Devonte,Johnson,13,QB,903,916497,1634924
254140312,Jim,Blake,13,WR,362,436461,1556863
317539119,Devonte,Blake,23,RB,572,570262,1368344
645567891,Jim,Johnson,17,RB,313,333120,436632
888918551,Jim,Blake,11,RB,721,255630,1758678
35103838,Luis,Keys,13,QB,54,578906,458787
73746597,Joe,Blake,13,WR,723,106912,650993
536334865,Michael,Lopez,27,QB,242,414221,719496
309769127,Jim,Smith,13,QB,36,257697,587304
192459118,Jeremy,Mendoza,23,RB,531,549377,2463468
295431489,Luis,Lopez,11,RB,389,65374,1838880
730945945,Luis,Smith,17,RB,516,613386,2461909
514849578,Michael,Rodriguez,27,QB,429,148414,2741625
81891974,Jeremy,Johnson,17,QB,769,415426,334015
571109021,Jim,Lopez,27,RB,286,90752,781433
656923786,Jeremy,Mendoza,17,RB,104,85937,510868
313893376,Joe,Johnson,27,QB,112,48727,2042120
962573383,James,Blake,27,QB,322,850519,1419261
179470734,James,Lopez,23,QB,889,200233,1519511
119966043,Michael,Keys,13,RB,786,334029,1818490
793742637,Jeremy,Mendoza,11,QB,291,894286,1281892
711094806,Michael,Lopez,13,WR,759,630008,2119337
442289751,Jim,Keys,11,RB,63,907248,1813278
730197434,Jim,Smith,13,RB,788,824449,1848063
846388921,Jim,Mendoza,17,WR,38,994971,2383180
683446492,James,Keys,27,QB,580,393109,2576881
510685617,Jeremy,Blake,13,WR,832,757954,1771240
717370042,Jim,Keys,23,WR,380,49132,197681
142009250,Joe,Johnson,13,RB,227,32082,2815237
284724150,Jim,Lopez,11,RB,115,865256,2924386
177960192,Michael,Mendoza,23,RB,129,12018,2711288
974186062,Devonte,Rodriguez,11,RB,177,689632,1241034
140386975,Joe,Lopez,23,WR,547,920837,1877020
255374754,James,Lopez,13,WR,118,742978,2326545
147292132,Devonte,Keys,23,RB,627,893728,1379587
891154324,Michael,Blake,17,QB,548,431001,860002
998146005,Jeremy,Lopez,11,WR,863,46109,1765346
827082801,Jim,Mendoza,23,WR,610,76427,1349239
952939444,Jeremy,Johnson,11,WR,654,696432,667289
215518150,Michael,Blake,23,QB,343,484320,2317239
935900208,Joe,Mendoza,11,RB,582,824876,1211227
686624793,Joe,Smith,17,WR,653,940501,2783817
238331910,Luis,Keys,23,WR,517,848741,2522962
265677113,James,Johnson,17,WR,964,232366,1482712
941796404,Devonte,Blake,27,RB,47,794810,1907925
211962342,Jeremy,Keys,13,QB,58,153272,532987
299754729,Joe,Mendoza,13,QB,601,583863,954787
891389580,Michael,Mendoza,11,WR,888,640513,961521
914697693,Devonte,Johnson,11,RB,109,909214,910718
560071066,Joe,Rodriguez,17,QB,611,996360,1051430
716862611,Jeremy,Blake,23,WR,335,686575,23792
799187671,Devonte,Rodriguez,27,RB,415,468140,1648121
872454078,Jeremy,Keys,17,WR,750,723115,576156
503947899,Jim,Johnson,13,RB,742,672864,1316627
857139916,Jim,Rodriguez,27,QB,937,225235,2665257
69551764,Luis,Mendoza,13,RB,636,701325,2833927
202158297,Jeremy,Mendoza,11,QB,941,68196,2746531
198432734,Joe,Mendoza,27,RB,898,341656,2686514
176483579,Joe,Keys,23,RB,113,920631,2635559
308616417,Jim,Mendoza,17,WR,440,15364,1721174
490686553,Michael,Lopez,27,RB,558,336466,1598990
784260612,Michael,Johnson,27,RB,443,956320,486488
219586326,Devonte,Keys,11,WR,125,640632,415093
504517106,Michael,Keys,11,WR,49,500670,1349416
328473428,Luis,Keys,11,RB,452,331823,760624
336478266,James,Mendoza,11,RB,934,332611,658029
101484251,Jim,Mendoza,13,RB,597,345723,2930752
527528529,Jeremy,Lopez,13,WR,570,649074,2281595
845985205,Luis,Smith,27,WR,775,141636,2294127
148321717,Devonte,Johnson,23,QB,175,7466,2364581
303722853,Luis,Keys,23,QB,47,392299,199744
119345104,Jim,Blake,13,RB,529,518608,1466960
661721154,Michael,Blake,13,RB,240,192400,2824496
498923934,Jeremy,Mendoza,27,RB,808,331788,374635
524991998,Jim,Smith,17,WR,579,595178,2162358
603507731,Devonte,Smith,17,RB,413,782218,1248405
428186135,Jeremy,Rodriguez,23,WR,284,492211,810414
176370596,Joe,Smith,13,QB,221,902609,441373
882725375,Jeremy,Lopez,27,QB,244,397571,532689
487436105,Jeremy,Smith,11,WR,517,649890,260613
818038351,Devonte,Smith,13,QB,41,227978,2470874
670238179,Joe,Lopez,11,RB,17,114596,2692344
137468140,Michael,Lopez,23,WR,428,532188,840025
786131107,Jim,Blake,17,QB,368,219101,1774672
165677586,Joe,Johnson,17,QB,654,295500,2571355
261898569,Michael,Rodriguez,17,RB,812,675060,2169082
728864260,Michael,Smith,13,RB,620,419788,1017392
249981541,Jim,Keys,23,RB,542,417863,2770895
9577205,Jeremy,Rodriguez,11,WR,877,806000,1826916
298102766,Jim,Blake,27,QB,394,82074,2043875
394346153,Luis,Rodriguez,23,RB,596,584367,2582651
62672771,Michael,Johnson,17,QB,858,579982,2137781
223371137,Joe,Blake,13,WR,305,620533,20449
27505087,Luis,Mendoza,17,RB,454,510093,2046119
904769315,James,Mendoza,13,WR,706,178563,1284765
117018546,Luis,Rodriguez,23,WR,120,891847,2980221
692566896,James,Blake,17,RB,260,268617,2711812
397994272,Luis,Rodriguez,23,QB,310,345398,1336809
619572973,James,Lopez,17,WR,490,265874,1209155
290467638,Jeremy,Lopez,17,WR,647,669883,531848
